class,tweet
1,"['stinks', 'must', 'pussy', 'ass', 'niggas', 'talkin', 'shit', '#tomyfacebro', 'test']"
1,"['nice', 'unfollow', 'fag']"
0,"['would', 'pretty', 'cool', 'got', 'see', '1', 'time', 'go', 'back', 'hillbilly', 'town', '_Ÿ˜“']"
0,"['karaoke', 'night', 'baby', 'hi', 'ho', 'hi', 'ho', 'sing', 'go', 'voice', 'sounds', 'like', 'sandpaper', 'hi', 'ho', 'hi', 'ho']"
0,"['bird', 'plane', 'peter', 'walkin', 'air', 'byers']"
1,"['lot', 'uncle', 'tom', 'ass', 'niggas']"
0,"['matter', 'pure', 'weight', 'ratios', 'five', 'ounce', 'bird', 'carry', 'one', 'pound', 'coconut']"
0,"['plane', 'bird', 'nah', 'laps', 'around', 'dam', 'lol']"
0,"['almost', 'christmas', 'charlie', 'brown']"
0,"['gonna', 'long', 'season', 'yankees', 'simulation', 'right', '#bluejays', '#rays', '#yankees', '#orioles']"
0,"['#littledebbie', '#cloud', '#cake', '#twinkies']"
1,"['levels', 'bitch', ""can't"", 'fuck', 'nigga', 'cause', 'like', 'red', 'bottom', ""can't"", 'afford', 'nigga', 'got', 'benz', 'riding', 'honda', 'accord']"
0,"['scientifically', 'proven', 'one', 'cry', 'least', 'watching', 'charlie', 'st', 'cloud']"
1,"['shady', 'bitches', 'talk', 'guys', 'w', 'girlfriends', ""that's"", 'disrespectful', 'another', 'girl']"
0,"['stuff', 'like', 'makes', 'black', 'people', 'look', 'retarded', 'expressing', 'stupidity']"
0,"['hillbilly', 'thought', 'ever', 'thing', 'way', 'one', 'time', 'one', 'audience', 'therefore', 'must', 'way', 'always']"
1,"['dyke', 'chick', 'cut', 'hair', 'barbershop', 'look', 'like', 'future']"
1,"['time', 'mock', 'halftime', 'america', 'bout', 'wake', 'america', 'radical', 'leftists', 'running', 'country']"
1,"['unbelievable', 'americans', 'refused', 'kill', 'okies', 'means', 'americans', 'weak', 'willed', 'trash']"
0,"['weird', 'miss', 'robertson', 'screwdrivers', ':(', '-->', 'â€˜', 'toque', 'â€˜', 'mickey', 'ten', 'canadianisms', '::', 'via']"
0,"['#arabspring', 'training', 'charlie', 'brown', '#rejectedpeanutsspecials']"
0,"['suppose', 'yellow', 'dont', 'yellow', '_Ÿçç', '_Ÿ˜ˆ', '_Ÿ‘¿', '_Ÿ‘¿', '_Ÿ˜ˆ', '_Ÿ‘¿', '_Ÿ‘¿', '_Ÿ‘¿']"
1,"['jai', 'may', 'make', 'appearance', 'party', 'love', 'fag']"
0,"['jamaica', 'populated', 'island', 'hillbillies', 'even', 'linguistics', 'kind', 'sub', 'accent', 'olde', 'english', 'derivatives']"
1,"['jason', 'admitted', 'stuck', 'bitch', 'lol', 'think', 'much', 'better', 'everycunt', 'naaa']"
0,"['jay', 'z', 'takeover', 'u', 'know', 'live', 'home', 'home', 'concert', 'yankee', 'stadium', 'via']"
1,"['jennifer', ""lawrence's"", 'nudes', 'sooo', 'trash', 'im', 'still', 'smashin', 'though', 'doubt']"
0,"['jeter', 'almost', 'broke', 'yankee', 'stadium']"
0,"['jets', 'trash']"
0,"['jihadi', 'john', 'beheader', 'journalist', 'foley', 'sotloff', 'arab', 'charity', 'collector', 'via']"
0,"['jihadi', 'john', 'struck', 'prayers', 'victims', 'families', '#bounty', 'head', 'time', '4', '2', 'meet', 'allah']"
0,"['jihadi', 'pop', 'music', 'debates', 'yo', 'bro', 'hear', 'latest', 'abu', 'yasser', 'hit', 'bro', 'totally', 'abu', 'hajar', 'fan', '#undergroundculture']"
0,"['jihadi', 'propaganda', 'ploy', 'us', 'gulf', 'countries', 'publish', 'pics', 'pilots', '2', 'deflect', 'sunnis', 'anger', 'iran']"
0,"['jihadi', 'rehab', 'needs', 'account', 'unpleasant', 'fact', 'worst', 'behaviors', 'attract', 'participants']"
0,"['jihadi', 'streams', 'british', '#isis', 'fighter', 'identified', 'abu', 'abdurahman', 'al', 'britani', 'killed', 'action']"
0,"['jihadis', 'turn', 'washington', 'national', 'cathedral', 'mosque', 'friday', 'prayers', '#lnyhbt', '#ccot', '#teaparty', '#gop', '#tgdn']"
0,"['jihadis', 'running', 'claim', 'king', '#saudi', 'arabia', 'died', 'two', 'days', 'ago', 'must', 'bombs', 'falling', 'em', 'r', 'making', 'em', 'hallucinate']"
0,"['jihadis', 'betting', 'public', 'protests', 'britain', 'force', 'uk', 'gov', 'anti-isis', 'coalition']"
0,"['jihadis', 'circulating', 'video', 'killing', 'boko', 'haram', 'nigerian', 'pilot', 'captured', 'helicopter', 'shoot']"
0,"['jihadis', 'claim', 'shot', '#iraq', 'army', 'mi', '35', 'attack', 'helicopter', 'beji', 'identify', 'pilot', 'name', 'rank']"
0,"['jihadis', 'identify', 'man', '#indonesia', 'one', 'carried', 'massive', 'suicide', 'bombing', 'speicher', 'camp', '#iraq']"
0,"['jihadis', 'keep', 'prattling', 'shot', 'today', 'think', 'apache', 'helicopter', 'maybe', 'mi', '35']"
0,"['jihadis', 'seem', 'upset', 'location', 'jedah', 'conference', '#saudi', 'purpose', '#isis']"
0,"['jihadis', 'specifically', 'asking', 'international', 'schools', '#saudi', 'targeted', '#realthreat']"
0,"['jihadis', 'taunting', 'america', 'spreading', 'paranoia', 'tents', 'appeared', 'video', 'daesh', 'training', 'camp', 'near', 'mosul']"
0,"['jindal', 'seemed', 'out-of-body', 'experience', 'enhanced', 'special', 'brownies', 'bj', 'em', '#stribpol', '#mngop']"
0,"['joba', 'chamberlain', 'looks', 'like', 'homeless', 'guy', 'contest', '#yankees']"
0,"['john', 'mccain', 'trashes', 'jay', 'carny', 'live', 'cnn', '#syria', '#isis', '#obama']"
0,"['johnny', 'manziel', 'flipped', 'somebody', 'bird']"
1,"['johnny', 'rebel', 'could', 'nigger', 'day']"
1,"['johnny', 'rebel', 'quit', 'bitchin', 'nigger']"
0,"['jones', 'ibaÃ±ez', 'gas', 'giving', 'earlier', 'first', 'half', 'call-ups', 'get', 'playing', 'time', '#yankees', '#mlb']"
0,"['jose', 'soto', 'reflections', 'former', 'gay', 'teabagger']"
0,"['josef', 'pitted', 'slight', 'possibility', 'make', 'remaining', '67', 'laps', 'highly', 'doubt', 'need', 'yellow', '#indyfest']"
0,"['js', 'feet', 'song', 'trash', 'loll']"
0,"['trash', 'others', 'fixed', 'none', 'issues', 'rt', 'naw', 'rt', 'anyone', 'download', 'ios', '8.0', '2', 'yet']"
0,"['cleaned', 'fingernails', 'knife', '#hillbilly']"
0,"['got', 'done', 'taking', 'photos', 'brownie', '#flowcity']"
0,"['hit', '40', 'flappy', 'bird', '_Ÿ˜è']"
0,"['case', 'day', 'get', 'better', ""wife's"", 'rav', '4', 'flat', 'redneck', 'put', '16', 'inch', 'rims', 'goes', '200x2']"
0,"['killed', '3', 'birds', '1', 'stone', 'thank', 'god', 'payed', 'attention', 'communication', 'classes', '#work']"
0,"['posted', 'photo', 'yankee', 'stadium']"
0,"['purchased', 'first', 'trenta', 'iced', 'coffee', 'slippery', 'slope']"
0,"['saw', 'crow', 'gallop', 'across', 'road', '#mmkay', '#wut', '_Ÿ˜‚']"
0,"['seen', 'pic', 'comparison', 'lou', 'holtz', 'grandma', 'beverly', 'hillbillies', ""can't"", 'stop', 'crying', 'tears', 'unfathomable', 'hilarity']"
0,"['spoke', 'w', 'legend', 'mentor', 'charlie', 'ericksen', 'great', 'catch', 'w', 'helped', 'open', 'doors', 'latino', 'journos', '#thankful']"
0,"['stopped', 'line', 'room', 'still', 'look', 'like', 'doo', 'wop', 'singer']"
1,"['get', 'u', 'mad', 'go', 'search', 'bar', 'search', 'stupid', 'niggers', 'hop', 'somebodys', 'head', 'mention', 'lol']"
1,"['watched', 'scene', 'zero', 'dark', 'thirty', 'pop', ""osama's"", 'bitch', 'ass', 'u']"
0,"[""i'm"", 'feeling', 'totally', 'useless', 'world', 'another', 'baby', 'bird', 'found', 'need', '#tlc', 'call', '#drdolittle']"
0,"['kfc', 'biscuits', 'trash']"
0,"['kaaspiet', 'bloempiet', 'lol', 'men', 'weet', 'van', 'gekkigheid', 'niet', 'meer', 'hoe', 'ze', 'simpele', 'oplossing', 'tegen', 'racisme', 'moet', 'maken.zolang', 'maar', 'blanke', 'beslissing']"
1,"['kanye', 'west', 'faggot']"
0,"['kanyeee', 'yard', 'ape', 'acting', 'idiot', 'stupid']"
1,"['karmas', 'bitch', 'getting', 'along', 'fine', 'real', 'soon']"
0,"['keep', 'away', 'frm', 'charlie', 'day', 'rt', 'life', ""i'd"", 'like', ""someone's"", 'favorite', 'part', 'body', 'disgusting', 'knees']"
0,"['kentucky', 'fried', 'cater', 'da', 'white', 'folk', 'colored', 'menu']"
0,"[""khloee's"", 'new', 'backpack', 'colored', 'last', 'night', '_Ÿ_¨']"
1,"['kick', 'dem', 'fucc', 'niccas', 'da', 'spot']"
0,"['kill', 'la', 'kill', 'trash']"
0,"['killing', 'home', '_Ÿè€', '#nba', '#pacers', '#indiana', '#paulgeorge', '#hoosiers', '#basketball', '#hashtag', '#winning']"
1,"['kim', 'kardashian', 'look', 'like', 'tranny', 'surgery']"
0,"['king', 'ti', 'vs', 'tip', 'troubleman', 'albums', 'trash']"
1,"['kip', 'tokuda', 'yellow', 'guy', 'working', 'niggerize', 'seattle', 'pd', 'died', 'bad', ""there's"", 'another', 'pos', 'hiding', 'wings', 'replace']"
0,"['knock', 'em', 'wit', 'sum', 'chunky', '_Ÿ˜_', '_Ÿ”«']"
1,"['know', 'ultimate', 'warrior', 'died', 'god', 'loves', 'fag', '#toosoon', 'anti-gay', 'crusader', 'little', 'light', 'jokes', 'necessary']"
0,"['la', 'mÃ¡quina', 'una', 'vez', 'en', 'japÃ_n', '5', 'japoneses', 'crearon', 'una', 'mÃ¡quina', 'que', 'atrapaba', 'ladrones', 'primero', 'la', 'mÃ¡quina', 'la']"
0,"['lmao', 'joe', 'calling', 'whitehouse', 'offering', 'advice', 'yeah', 'president', 'cares', 'disgraced', 'former', 'redneck', 'house', 'guy', 'fl', 'says', '#morningjoe']"
0,"['lmfaooo', 'bye', 'american', 'sports', 'trash', 'soccer', 'hockey', 'best', 'sports']"
0,"['lol', 'benghazi', 'hearings', 'proved', 'nothing', 'republicans', 'care', 'taking', 'pbo', '#foxnews', '#teabaggers']"
0,"['lol', ""there's"", 'talking', 'monkey', 'live', 'internet', 'wonders', 'never', 'cease']"
0,"['lololol', 'rt', 'freddy', 'still', 'birds', 'doppz', 'still', 'wet', 'man', 'harry', 'still', 'parry', 'salting']"
1,"['lrg', 'ass', 'nigguh']"
0,"['laat', 'zihni', 'ozdil', 'met', 'rust', 'jullie', 'gemene', 'trollen', 'hoe', 'durven', 'jullie', 'zijn', 'mening', 'twijfel', 'te', 'nemen', 'zijn', 'zegje', 'wet', 'en', 'kuch', 'kuch', '. .', 'water']"
0,"['lakers', 'purple', 'yellow', 'garbage']"
1,"['lakers', 'trash', 'right']"
0,"['lakers', 'fans', 'feel', 'pain', 'yankees', 'fans', 'feeling', 'today', 'end', 'basketball', 'season']"
1,"['late', 'night', 'phone', 'convos', 'hoomie', 'nigga', 'gook']"
0,"['laughing', 'deck', 'gave', 'yellow', 'jesus', 'stencils']"
0,"['lauren', 'ate', 'candy', 'found', 'floor', 'class', 'trash']"
0,"['leave', '2', '#teabaggers', '2', 'whine', 'infrastructure', 'r', 'ones', 'pay', 'waiting', 'god', 'fix', '#morningjoe']"
0,"['leave', ""would've"", 'trash']"
0,"['legion', 'jig', '_Ÿ˜_', '_Ÿ˜_', '_Ÿ˜_']"
1,"['lemme', 'find', 'bitch', 'nigga', 'talking', 'shit']"
0,"['let', 'jig', 'commence']"
0,"['let', 'white', 'boy', 'ghetto', '_ŸŒù']"
0,"[""let's"", 'serious', 'fans', 'callers', 'wanted', 'run', 'heavily', 'dink', 'dunk', 'work', 'great', ""can't"", 'get', 'extra', 'yrds']"
0,"[""let's"", 'cripple', 'vanity', 'industry', 'actually', 'start', 'liking', 'look']"
0,"[""let's"", 'go', 'sweep', '#yankees', '#subwayseries']"
0,"[""let's"", 'say', 'hotel', ""i've"", 'staying', 'going', 'want', 'hand', 'towel', 'back', 'idea', 'could', 'turn', 'em', 'shade', 'yellow']"
0,"[""let's"", 'play', 'ghetto', 'white', 'girl', 'neck', 'tattoos', 'front', 'buy', 'answered', ""cigarillo's"", 'seen', 'episode', 'b4']"
0,"['lethal', 'bird', 'flu', 'cocktail', 'sent', 'lab', 'accidentally', 'went', 'unreported', 'cdc']"
0,"['lets', 'finish', 'strong', 'yankees']"
0,"['lets', 'go', '#hoosiers', '#iubb', '_Ÿè€']"
1,"['liberty', 'justice', 'rt', 'go', 'get', 'sandwich', 'nigger', ""i'll"", 'kill']"
0,"['libs', 'trash', 'saira', 'blair', '18', 'year-old', 'republican', 'seat', 'west', 'virginia', 'legislature']"
0,"['like', 'baathists', '#isis', 'al', 'qaeda', 'supporters', 'rivalry', 'absurd', 'cause', 'battling', ""who's"", 'authentic', 'jihadi']"
0,"['lil', 'kim', 'really', 'made', 'trash', 'smh', '_Ÿ’”']"
0,"['lilly', 'tried', 'climb', 'tree', 'bird', 'completely', 'failed', 'oh', 'god', '_Ÿ˜‚']"
1,"['literally', 'every', 'man', 'fam', 'copped', 'bad', 'white', 'bitch', 'wife', ""ain't"", 'even', 'boutta', 'break', 'da', 'chain', 'unless', 'latina', 'comes', 'around']"
0,"['literally', 'middle', 'ghetto', 'people', 'look', 'scary']"
0,"['literally', 'got', 'first', 'thing', 'chug', 'huge', 'glass', 'water']"
0,"['little', 'bitty', 'bumble', 'bee', '_Ÿêù', '_Ÿêù', '#bumblebee']"
1,"['little', 'fucking', 'gook', 'smells', 'like', 'shit', 'thinking', ""they're"", 'motherfuckin', 'boss', 'fuck']"
0,"['little', 'things', 'kill', 'negros', 'mood', 'man']"
0,"['live', 'birds', 'found', 'elmo', 'doll', 'us-mexico', 'border']"
1,"['lmao', ""lebron's"", 'expression', 'says', 'rt', 'nigga', 'fuckin', 'faggot']"
1,"['lmao', 'rt', 'u', 'live', 'wit', 'ya', 'girl', 'u', 'dishes', 'u', 'faggot']"
0,"['lmao', 'rt', 'soles', 'reebok', 'classics', ""can't"", 'even', 'handle', 'diabetic', 'weight', 'rick', 'ross', 'holds']"
0,"['lmao', 'rt', 'lowkey', 'peyton', 'manning', 'trash']"
1,"['lmao', 'let', 'hoes', 'hoes', ""ain't"", 'savin', 'nem']"
0,"['lmao', 'redskins', 'turnin']"
0,"['lmao', 'shovel', 'video', 'pretty', 'awesome', 'went', 'like', 'ton', 'bricks', 'lol', 'gotta', 'love', 'honky', 'riff', 'raff', 'savages']"
1,"['lmao', 'niggas', 'regionally', 'picky', 'hoes', 'say', 'anything', 'twitter', 'makes', 'fun', 'tho']"
0,"['lmaoo', 'sayin', 'statement', 'last', 'year', 'rt', 'boozer', 'trash', 'bro', ""i'm"", 'done', '_Ÿ˜‚']"
1,"['lmaooo', 'rt', 'tranny', 'open', 'jar', 'pickles']"
0,"['lmaooo', 'naw', 'man', 'rt', 'yo', 'want', 'rt', 'u', 'serious', 'bro', 'lol', 'rt', '2-3', '10am', 'early', 'bird', 'special']"
0,"['lmaooo', 'bird', 'hand', 'worth', 'two', 'bush']"
0,"['lmaooo', 'supreme', 'trash', 'guess', 'bape', 'trash', 'huh']"
0,"['lmfao', 'rt', 'new', 'york', '27', 'world', 'series', 'titles', 'all-time']"
0,"['lmfao', 'didnt', 'rt', 'got', 'cute', 'new', 'avi', 'old', 'colored', 'contacts', '_Ÿ‘‰', '_Ÿ‘€', '_Ÿ™ˆ']"
0,"['log', 'nigger', 'rt', '#relationshipgoals']"
1,"['lol', 'nicca', 'dime', 'game', 'got', 'soo', 'much', 'clout', 'niccas', 'goin', 'da', 'store', 'buy', 'sum', 'dice']"
1,"['lol', 'rt', 'youuu', 'got', 'niggas', 'got', 'bitches']"
0,"['lol', 'colored', 'contacts', 'played']"
0,"['lol', 'ike', 'turner']"
1,"['lol', 'cunt', 'liar', 'hope', 'drop', 'dead', 'k', ':-)']"
1,"['lol', 'since', ""i'm"", 'south', 'automatically', 'sound', 'like', 'fucking', 'redneck', 'hahahaha', 'fuck', 'stupid', 'ass']"
0,"['lol', 'shut', 'rt', 'lmao', 'early', 'bird', 'gets', 'worm']"
0,"['long', 'yellow']"
1,"['look', 'coon', 'ass', 'nigga', 'standing', 'damn', 'toilet', 'looking', 'around', 'manhood']"
1,"['look', 'little', 'faggot', 'tell', 'beautiful', 'much', ""it'll"", 'make', 'smile']"
0,"['looking', 'back', 'liked', 'colored', 'better', ""let's"", 'go', 'back']"
0,"['looking', 'forward', '#ncaa', '#nba', 'basketball', '_Ÿè€', 'states', 'soon', '#iubb', '#hoosiers', '#pacers', '#pacernation', 'course', 'breadsticks']"
0,"['looks', 'federal', 'gun', 'laws', 'proposed', 'week', 'lack', '#awb', 'hope', '#media', '#antigun', 'crowd', 'choke', 'crow']"
0,"['looks', 'like', 'tool', 'useful', 'clay', 'hammer', '#fag']"
0,"['looks', 'like', '#yankees', 'competing', '#boston', 'east', 'cellar', 'year', '#mlb']"
0,"['love', 'bird', 'flames', 'thank', 'song']"
1,"['lynch', 'mob', 'thugs', 'threaten', 'zimmerman', 'jury', 'â€˜', 'n', 'ggas', 'coming', 'bitch', 'ass', 'jury', 'hatred', 'stop', 'flowing', '#war']"
0,"['mt', 'ted', 'cruz', 'proud', 'wacko', 'birds', '#standwithcruz', '#keepcruzing', 'pun']"
0,"['mace', 'wife', 'charlie', 'brown', '#rejectedpeanutsspecials']"
0,"['mad', 'respect', 'affleck', 'refusing', 'wear', 'yankees', 'cap', 'though', 'sox', 'fan', 'wearing', 'mets', 'cap', 'probably', 'irritated']"
0,"['madea', 'old', 'hillbilly', 'hilarious', 'together']"
0,"['magellan', 'suck', 'trash', 'talk']"
0,"['majority', 'trash', 'anyway']"
0,"['majority', 'time', ""woman's"", 'story', 'trash', 'anyway']"
0,"['making', 'brownies']"
0,"['making', 'drake', 'disses', 'rt', 'cant', 'wait', 'call', 'trash', 'tell', 'everyone', 'b', 'l', 'u', 'forver', 'goat', 'la']"
1,"['man', 'ducked', 'like', 'true', 'hick', 'would', 'split', 'white', 'trash', 'faggot', 'lid']"
1,"['man', 'swear', ""today's"", 'like', 'nation', 'hit', 'tony', ""he's"", 'driving', 'day', 'chink', 'almost', 'smashed']"
0,"['man', 'arrested', '40', 'opened', 'nip', 'bottles', 'vodka', 'found', 'car']"
0,"['man', 'im', 'glad', 'im', 'around', 'see', 'redskins', 'go', 'playoffs', 'considering', 'happens', 'lifetime', '#redskinsblow']"
0,"['man', 'zebra', 'print', 'dress', 'robs', 'bank']"
0,"['man', 'talk', 'em', 'rt', 'course', 'nothing', 'wrong', 'applebee', 'like', 'trash', 'food']"
0,"['man', 'serious', 'shiner', ""chara's"", 'sporting', 'yowza']"
0,"['mann', 'first', 'game', '3', 'weeks', ""can't"", 'wait', 'redskin', 'always', 'redskin']"
0,"['mannn', 'tonight', 'feels', 'like', 'trash']"
0,"['manual', 'labor', 'trash']"
0,"['many', 'people', 'claiming', 'slippery', 'slope', 'absolute', 'ones', 'said', 'slippery', 'slope', 'argument', 'paranoid', 'delusional', '#tcot']"
0,"['marcus', 'smart', 'belongs', 'celtics', 'trash', 'destiny']"
0,"['mark', 'teixeira', 'finally', 'stepping', 'hr', 'couple', 'bbs', '#yankees']"
0,"[""mata'i"", 'ngeli', 'alu', 'polosi', 'ho', 'nifo']"
0,"['may', 'bird', 'paradise', 'fly', 'nose', 'may', 'elephant', 'caress', 'toes', 'may', 'wife', 'runners', 'u']"
0,"['maybe', 'colored', 'blind', 'red', 'lines', 'tough', 'talk', 'walk', '#tcot']"
0,"['maybe', 'feel', 'great', 'got', '3hrs', 'sleep', 'surely', 'last', 'nights', 'boxes', 'cookies', 'crackers', 'dinner', '_Ÿê·', '_Ÿ˜–', '#chunk']"
1,"['mayweather', 'pussy', 'hes', 'winning', 'cus', 'picks', 'fight', 'picks', 'nobody', 'fighters', '#fightpacquiao']"
0,"['mccann', 'although', 'greatest', 'seasons', 'would', 'step', 'russel', 'martin', 'mccann', 'carlos', 'ruiz', '#mlb', '#yankees']"
0,"[""mcdonald's"", 'hella', 'trash']"
1,"['mcdonalds', 'pipe', 'self', 'defence', 'beating', 'one', 'nigger', ""who's"", 'hand', 'would', 'shake', ""that's"", 'deal', 'sheboons']"
0,"['hubby', 'relaxing', 'studio', 'lil', 'headed', 'str', '8', 'honey', 'doo', 'wop', 'wops', 'bday', 'bash', 'kristen']"
0,"['song', 'bird', 'sang', 'hs', 'gospel', 'choir']"
0,"['gusta', 'pollo', 'espaÃ±ol', 'lol', '_Ÿç—']"
0,"['downloads', 'flappy', 'bird', 'sierra', 'welp', 'goes', 'school']"
0,"['meatloaf', 'cream', 'potatoes', 'deer', 'steak', 'gravy', 'pinto', 'beans', 'cornbread', 'pear', 'cobbler', 'n', 'bread', 'pudding', 'fhc']"
0,"['meet', 'india', 'amazing', 'death-defying', 'monkey', 'king', 'â†’']"
1,"['members', 'non-traditional', 'religions', 'sub-human', 'trash']"
0,"['memorial', 'weekend', 'early', 'bird', 'wine', 'walk', 'price', 'still', 'available', '21', 'participating', 'locations']"
0,"['mentions', 'probably', 'look', 'like', 'septic', 'tank', 'rt', 'go', 'ahead', 'meme', '#cosbymeme']"
0,"['met', 'woman', 'trying', 'feed', 'crow', 'brazil', 'nut']"
0,"['mi', 'caldito', 'de', 'pollo', 'estuvo', 'incredible', 'ahora', 'snuggle', 'con', 'mi', 'snuggie', 'mi', 'hubby', 'queee', 'riiikkooo']"
0,"[""miami's"", 'run', 'defense', 'alex', 'smith', 'trash']"
1,"['michael', 'sam', 'cut', 'proves', 'fags', 'belong', 'football', '#nfl', 'heterosexual', 'sport', 'heterosexuals']"
0,"['mint', 'oreos']"
1,"['minus', 'retarded', 'poor', 'bots']"
0,"['mississippi', 'state', 'fans', 'best', 'mock', 'easy', 'poor', 'state', 'hard', 'getting', 'wins', 'top', '25', 'opponents', '#failstate']"
0,"['mitt', 'romney', 'hates', 'big', 'bird', 'fascist']"
0,"['molly', 'ellie', 'need', 'teas', '#cafeshaw', 'bound', 'go', 'everyone', 'else', 'amsterdam', 'get', 'time', 'hey', 'ho', '8-)']"
0,"['mommy', 'said', 'pussy', 'cats', 'inside', 'dawgs', 'house']"
0,"['money', 'hungry', 'hoes', 'never', 'get', 'crumb']"
0,"['monkey', 'see', 'monkey', 'really', 'abu']"
0,"['monkey', 'see', 'monkey', 'doo']"
0,"['moral', 'story', 'like', 'yanks', ""i'll"", 'pretty', 'much', 'anything', 'tell']"
0,"['morning', 'terror', 'read', '99', ""ocean's"", 'trash', 'gone', 'one', 'knows', 'went', 'â†’']"
0,"['morning', 'trash']"
1,"['niccas', 'broke', 'always', 'n', 'limelight']"
0,"['mother', 'nature', 'hates', 'yankees', 'baseball']"
0,"['mr', 'president', 'homeland', 'security', 'please', 'ignore', 'foreign', 'threats', 'focus', 'sole', 'attention', 'police', 'force', '#acab', '#landofthefree']"
0,"['munching', 'ww', 'crackers', 'studying', 'nycs', 'trans', 'syst', 'since', 'nyc', 'thing', '15', 'yrs', '#clubinsomnia', '#vacay']"
1,"['must', 'light', 'skin', 'hoe', 'lmfao', 'wtf', 'mean', 'af', '_Ÿ˜_', '_Ÿ˜_', 'wasnt', 'ready', 'bruh', 'rip']"
0,"['muzzled', 'pit', 'bull', 'throat', 'slit', 'found', 'side', 'road', 'pa', 'via', 'hideous', 'abuse', 'throat', 'slit', 'left', 'die']"
0,"['hawaiian', 'thought', 'day', 'aloha', 'muzzie', 'pigs', 'ever']"
0,"['oriental', 'gallery', 'blog', 'new', 'land', 'free', 'enterprise']"
0,"['twitter', 'app', 'poo', 'trash']"
1,"['advice', 'day', 'tranny', 'go', 'fuck', 'self']"
0,"['arguement', 'baddest', 'white', 'girl', 'trash', 'argurment', 'trash', 'paid']"
0,"['auto', 'correct', 'makes', 'sound', 'fob']"
0,"['baby', 'boy', 'asleep', 'monkey', 'since', 'little', 'love', 'son', 'much']"
0,"['baby', 'guinea', 'pig', 'cute', '#adorable']"
1,"['best', 'friend', 'loves', 'justin', 'beiber', 'fag', '_Ÿ˜_', '_Ÿ˜‚', '_Ÿ˜_']"
0,"['best', 'friend', 'says', 'need', 'love', 'right', 'thinks', 'soon', 'love', 'monkey']"
0,"['bf', 'loves', 'crows', 'thought', 'might', 'enjoy', 'last', 'tweet']"
0,"['bird', 'got', 'headache', '_Ÿ˜è', '_Ÿ˜’']"
0,"['black', 'queen', 'dreading', 'hairs.thank', 'high', 'moor', 'queen', 'asked', 'want', 'better']"
1,"['doctor', 'tonight', 'miserable', 'cunt', 'even', 'nurse', 'pissed', 'since', '7pm', 'come', 'see']"
0,"['doctors', 'office', 'retarded', 'noticed', 'put', 'prescription', 'order', 'canceled', 'give', 'us', 'call', 'need', 'refill', 'thanks']"
1,"['eyes', 'feel', 'chink', 'eyed']"
0,"['favorite', 'dc', 'restaurant', 'charlie', 'palmers']"
0,"['flow', 'retarded', '_Ÿ˜_']"
0,"['goal', 'soccer', 'year', 'get', 'yellow', 'card', 'every', 'game']"
0,"['grandma', 'threw', 'raps', 'ones', 'made', '7th', 'grade', ""i'm"", 'literally', 'crying', 'thats', 'work', 'trash', '_Ÿ˜’', '_Ÿ˜”', '_Ÿ˜£', '_Ÿ˜¢', '_Ÿ˜_', '_Ÿ˜°', '_Ÿ˜¡', '_Ÿ˜_', '_Ÿ˜ ', '_Ÿ‘¿', '_Ÿ‘º', '_Ÿ™ç']"
0,"['hair', 'trash', 'need', 'put', 'masque', 'takes', 'much', 'energy']"
0,"['head', 'big', 'snapbacks', '_Ÿ˜©', '_Ÿ˜”', '_Ÿ˜_', '_Ÿ˜_', '_Ÿ˜_', 'like', 'beanies', 'better', 'anyway', '_Ÿ‘Œ']"
0,"['mama', 'made', 'brownies', 'everything', '_Ÿ˜©']"
0,"['manager', 'new', 'brand', '|', 'pre', 'order', 'w', '(404) 394-1570', '-->', 'red', 'lust', 'cherry', 'white', 'beanies']"
1,"['managers', 'stupid', 'cunt', 'yes', 'said']"
0,"['mom', 'buy', 'oreos', 'love']"
0,"['mom', 'wants', 'buy', 'zebra', 'like', 'reals']"
1,"['neighbors', 'sick', 'wake', 'um', 'nigger', 'music', 'ctfu']"
0,"['nephew', 'albino', 'albinos', 'astigmatisms', 'eye', 'spasms', 'partial', 'blindness', 'faults']"
0,"['nicca', 'swear', 'see', 'madden', 'lol']"
0,"['nicca', 'drake', 'gear', 'game', 'bad', 'lol']"
1,"['nig', 'jus', 'said', ""ain't"", 'nuttin', 'worse', 'den', 'fat', 'loud', 'hoe.tru', 'fuckin', 'story']"
0,"['nig', 'kkeldalegend', 'took', 'good', 'old', 'new', 'orleans', 'soul', 'food']"
0,"['nips', 'cold', '_Ÿ˜_']"
0,"['nudes', 'trash']"
0,"['phone', '10', 'fml', 'still', 'gotta', 'get', 'yellow', 'sign', 'lol', '#motivation', 'lol', 'btw', 'zoomed', '2x', 'lol']"
0,"['pits', 'stankin', 'doin', 'dem', 'flows', 'hard', 'ol', 'colored', 'body', 'da', 'heat', 'dem', 'white', 'women', 'pushy', 'day', 'want', 'dare', 'flows', 'fixed']"
0,"['shift', 'time', 'mean', 'time', 'im', 'go', 'get', 'means', 'tweeting', 'trash']"
0,"['sister', 'told', 'look', 'like', 'bird', 'past', 'told', 'look', 'like', 'alien']"
0,"['son', '9', 'still', 'issues', 'tying', 'shoes', ""he's"", 'barefoot', 'time', 'case', 'wanted', 'know', 'hillbilly', 'status']"
0,"['teacher', 'always', 'says', 'man', 'ever', 'abused', 'wife', 'using', 'marijuana', 'unless', 'hides', 'oreo', 'cookies', 'deserves']"
0,"['nba', 'handle', 'zebras']"
