class,tweet
1,"['ride', 'around', '#notint', 'bitches', 'see', '_Ù÷_', '_Ù÷_', '_ÙÕÅ', '#jetlife', '‰Ïö', '•üè']"
1,"['roll', 'blunt', 'better', 'bitches', 'havana', 'cause', ""i'm"", 'king', 'round']"
0,"['said', 'middle', 'school', 'days', 'ghetto', 'way', 'people', '‰ÛÓ', 'impress', 'go']"
1,"['salute', 'hoes', 'kno', 'places', 'bitches', 'miss']"
1,"['saw', 'many', 'basic', 'bitches', 'picking', 'school', 'schedule', 'kinda', 'wanted', 'throw', 'tbh']"
1,"['say', 'k.michelle', 'manly', 'act', 'like', 'lady.she', 'foul', 'mouth', 'violent', ""i'll"", 'beat', 'bitch']"
1,"['say', 'fuck', 'niggas', 'bitch', 'im', 'need', '_ÙÔ_']"
1,"['say', 'smash', 'panomera', 'buy', 'new', 'one', 'hoe']"
1,"['say', 'big', 'fat', 'line', 'meth', 'finale', 'come', 'pussies', ':p', '#goodbyebreakingbad']"
1,"['see', 'real', 'nicca', 'look', 'mirror']"
1,"['see', 'bitches', ""ain't"", 'nun', 'trotin', 'thotin', '_Ù÷â']"
1,"['see', 'hoes']"
1,"['see', 'thru', 'fake', 'bitches', 'niggas']"
0,"['see', 'u', 'jigga', 'hillary', 'wankin']"
0,"['see', 'ya', 'big', 'boi', 'oreo', ""v's""]"
1,"['see', 'fuck', 'bitches', 'fuck', 'bitches', 'also']"
1,"['see', 'tweets', 'bitch', 'lmfao', 'rt', 'von', 'kick', 'curb', 'call', 'n', 'curse', 'ass']"
1,"['seen', 'scooby', 'hoe', 'niggas', 'gardens', '_Ù÷â', '_Ù÷â', '_Ù÷â']"
0,"['sho', 'miss', 'uncle', 'tom']"
1,"['shoot', 'pussy', 'bust', 'pussy', ""i'm"", 'cuming', 'sooon']"
1,"['shot', 'stripper', 'hoes', 'keep', 'stealing', 'tacos']"
1,"['jail', 'crime', 'hoe', 'kill', 'beats']"
1,"['nigga', 'bitch', 'texting', 'right', '_ÙÕø', '_ÙÕø', '_ÙÕø']"
1,"['gt', 'scurl', 'on.deez', 'hoes']"
1,"['probs', 'shave', 'spic', 'stash', 'soon', 'kinda', 'getting', 'hand']"
0,"['start', 'wearing', 'beanies']"
1,"['fought', 'popped', 'talking', 'u', 'need', 'two', 'hits', 'bitch', 'please']"
1,"['thrown', 'whole', 'roll', 'pennies', 'made', 'month', 'bitch']"
0,"['show', 'like', 'jeffersons', 'dat', 'george', 'make', 'wanna', 'open', 'dry', 'cleaning', 'stow', 'call', 'da', 'white', 'folk', 'honkey']"
1,"['show', 'love', 'everybody', 'joe', 'time', 'hate', 'stuck', 'people', 'thats', 'hoe', 'shit']"
1,"['slam', 'duunkk', 'hoes', 'cuz', ""can't"", 'lay']"
1,"['slept', 'good', 'thenna', 'bitch', 'tho']"
1,"['smell', 'smell', 'smell', 'pussy']"
1,"['smoke', 'fat', 'pound', 'grass', 'fall', 'ass', 'faster', 'fat', 'bitch', 'sat', 'fast']"
1,"['smoke', 'lot', 'weed', 'keep', 'bitches', 'mind']"
1,"['snorted', 'shit', 'girls', 'presence', 'dude', 'lmao', 'coke', 'head', 'bitches']"
1,"['sound', 'retarded', 'learning', 'quickly']"
1,"['spend', 'money', 'weed', 'clothes', 'n', 'food', 'hoes']"
1,"['spent', 'whole', '4th', 'lookin', 'hoes', 'missed', 'fireworks', 'realized', 'hoes', '#allbad']"
1,"['spy', 'couple', 'thirsty', 'hoes', 'insta']"
1,"['stalk', ""bf's"", 'insta', 'follow', 'girl', 'flirts', 'scare', 'bitches']"
1,"['start', 'garfield', 'monday', 'yeahhh', 'lil', 'bitch', '_Ù÷_', '_Ù÷_', '_Ù÷_']"
1,"['stay', 'away', 'bitches', 'insecure', ""wild'ning"", 'public', 'say', ""i'm"", 'immature']"
1,"['still', ""can't"", 'get', 'retards', 'going', 'ape', 'shit', 'iphone', '5', 'makes', 'sense', 'whats', 'ever']"
0,"['still', ""can't"", 'understand', 'dump', 'trash', 'ocean', 'pretty', 'big', ""it'd"", 'surely', 'cheaper', 'launching', 'space']"
1,"['still', 'hate', 'bitches', '#dmv', '#californiadmv', 'miserable', 'hoes']"
1,"['still', 'see', 'plenty', 'basic', 'bitches', 'iphone', '4s']"
1,"['stopped', 'snapping', 'women', 'calling', 'bitches']"
1,"['support', 'niggaz', 'bitches', 'dope', 'shit', 'west', 'side', 'city', 'la']"
1,"['swear', 'care', 'everything', 'else', 'bitches', '_ÙÔÜ', '‰ÏÎ', '•üè']"
1,"['swear', 'got', 'shit', 'make', 'bitches', 'go', 'insane']"
1,"['swear', 'hate', 'im', 'somewhere', 'woman', 'catches', 'rubberband', 'clearly', 'says', 'kappa', 'alpha', 'psi', 'ask', 'kappa', 'yes', 'bitch', 'lol']"
1,"['swear', 'heard', 'bitch', 'creak']"
1,"['swear', 'needa', 'go', 'n', 'go', 'back', 'old', 'bitches', 'think', 'game', 'apparently', ""let's"", 'real']"
1,"['swear', 'worry', ""nothing's"", 'keep', 'bitch', 'radar', ""i'm"", 'gay', '_Ù Ñ']"
1,"['swear', 'newnan', 'utilities', 'gettin', 'nicca', 'bout', 'start', 'reading', 'damn', 'meter']"
1,"['swear', 'nicca', 'sleep', 'im', 'tired', 'fuk']"
1,"['swear', ""ain't"", 'nothing', 'worse', 'bad', 'bitch', 'lost']"
1,"['swear', 'bitches', 'looney', 'like', 'pic', ""i'm"", 'fucking', 'bitch', '_Ù÷â', '_Ù÷â', '_Ù÷â']"
1,"['swear', 'bitches', 'nothing', 'worry', 'know', 'shut', 'fuck']"
1,"['swear', 'dis', 'hoe', 'doinv', 'grown', 'n', 'sexy', 'challenge', 'look', 'like', 'lightskinned', 'gremlin']"
1,"['swear', 'females', 'think', 'know', 'bitch', 'know', 'intentions', 'think']"
1,"['swear', 'girls', 'good', 'pussy', 'think', ""that's"", 'answer', 'everything']"
1,"['swear', 'ion', 'see', 'broke', 'niccas', 'still', 'gettin', 'pussy', 'smh']"
1,"['swear', 'nobody', 'actually', 'cares', ""valentine's"", 'day', 'unless', 'single', 'jaded', 'want', 'bitch', '‰ùÎ', '‰_¥', '•üè', '‰ùÎ', '‰_¥', '•üè', '_ÙÎ_']"
1,"['swear', 'nobody', 'complain', 'hoe', 'early', 'wake', 'go', 'work', 'nobody', 'wakes', '2am', 'get', 'ready']"
1,"['swear', 'ta', 'god', 'nigga', 'deses', 'hoes', 'want', 'yrn']"
1,"['swear', 'hoe', 'b', 'trying']"
0,"['swear', 'people', 'cleaning', 'office', 'switch', 'side', 'trash', 'vs', 'recycling', 'cans', 'purpose', 'mess']"
1,"['swear', 'hoes', 'aint', 'got', 'nothing', '‰ÏÎ', '•üè', '_Ù÷_', '_Ùªè']"
1,"['swear', 'hoe', 'following', 'ever', 'since', 'went', 'break']"
1,"['swear', 'god', 'middle', 'club', 'making', 'wit', 'bitches', 'like', ""i'm"", 'tryna', 'film', 'romantic', 'comedy', 'somethin']"
1,"['swear', 'god', 'hit', '40', 'licks', ""i'm"", 'lil', 'b', ""i'm"", 'bitch', ""i'm"", 'dope', 'rob', 'bitch']"
1,"['swear', 'god', 'hoes', 'look', 'like', 'take', 'exact', 'picture', 'everytime', 'change', 'godamn', '#ratchet']"
1,"['swear', ""y'all"", 'broads', 'new', 'bitch', 'every', 'month', 'cant', 'even', 'get', 'one', 'girlfriend', 'maybe', 'something', 'wrong']"
1,"['swear', 'new', 'bitches', 'rap', 'wrap']"
1,"['take', 'bitch', 'home', 'give', 'long', 'dick']"
1,"['take', 'full', 'pride', 'ass', 'momma', 'blessed', 'ridiculous', 'levels', 'yellow', 'ass', 'got', 'back', 'years']"
1,"['take', 'notre', 'dame', 'still', 'trash']"
1,"['take', 'shots', 'wit', 'chaser', 'get', 'bitches', 'chase', 'em']"
1,"['talk', 'bitches', 'like', 'really', 'care']"
0,"['talked', 'birds', 'fell', 'love']"
1,"['tell', 'bitch', 'love', 'shit', 'fuck', 'somethin']"
1,"['tell', 'bitches', 'got', 'ike', 'turner', 'syndrome']"
1,"['tell', '5th', 'bitch', 'get', '6th', 'bitch', '7th', 'bitch', 'bring']"
1,"['tell', 'baddest', 'hoes', 'beat', 'unless', 'gone', 'strip', '_Ù÷Å']"
1,"['tell', 'truuuooooth', 'bitch', 'ugly', 'yeah', 'aunt', 'momma', 'gone', 'lie', 'er', 'bro', 'tell', 'truth']"
1,"['tell', 'bitch', 'followback', 'rts', 'saying', 'followback', 'followback', 'blocked', 'like', 'fuck']"
1,"['tell', 'u', 'tho', 'u', 'nigger', 'women', 'start', 'getting', 'cornrows', 'mannn']"
1,"['text', 'ex', 'new', 'bitch', 'pussy', 'wetter']"
1,"['thincc', ""i'm"", 'pretty', 'average', 'bitch', 'ya', 'know', '_Ù÷è']"
1,"['think', 'broke', 'rib', 'fell', 'ditch', 'turning', 'pussy', 'think']"
1,"['think', 'figured', 'white', 'trash', 'americans', 'come', 'rural', 'parts', 'europe']"
0,"['think', 'found', 'normal', 'roommate', 'praise', 'jesus', 'current', 'ones', 'get', 'throats', 'slit', 'sleep']"
1,"['think', 'gotta', 'accept', 'fact', 'bitches', 'gonna', 'hoes', 'til', 'around', 'age', '27', 'life', 'lot', 'easier']"
1,"['think', 'killed', 'chipmunk', 'son', 'bitch', 'fast', 'need', 'check', 'tires']"
1,"['think', 'read', 'worst', 'interview', 'ever', 'lee', 'castro', 'one', '2', 'dope', 'bitches', 'neither', 'one', 'two', 'belong', 'media']"
0,"['think', ""i'll"", 'salad', 'bar', 'lunch', 'today', 'gotta', 'make', 'birthday', 'brownies', 'somehow', '#lasthurrahthendietstarts']"
0,"['think', ""i'll"", 'eat', 'brownie', 'pass']"
1,"['think', ""i'm"", 'bitch', 'tonight']"
0,"['think', ""i'm"", 'gonna', 'walk', 'around', 'house', 'free', 'bird']"
1,"['think', ""i'm"", 'guy', 'period', 'today', 'emotional', 'bitch', 'heh', 'heh', 'heh']"
1,"['think', 'lot', 'bitches', 'smile', 'selfies', 'breath', 'stinks', 'want', 'steam', 'front', 'cameras']"
0,"['think', 'fact', 'dinosaurs', 'evolved', 'birds', 'every', 'time', 'eat', 'chicken', 'dinosaurs', 'delicious']"
1,"['think', 'ai', 'havent', 'looked', 'cloud', 'whole', 'minute', 'cus', 'hoes', 'moving', 'fast', 'asf', 'rn']"
1,"['think', 'dem', 'hoes', 'lahhh', 'regular']"
1,"['think', ""y'all"", 'losing', ""y'all"", 'niggas', 'cuz', 'season', 'changed', ""y'all"", 'seasonal', 'hoes', '_Ù÷_']"
1,"['think', 'every', 'bitch', 'wit', 'tongue', 'piercing', 'suck', 'dick', 'im', 'real']"
1,"['think', 'funny', 'hoes', 'talk', 'bout', 'faithful']"
1,"['think', 'bitches', 'tryna', 'set', 'uuuhhuuhhhp']"
1,"['think', 'women', 'forever', 'find', 'way', 'guy', 'thirsty', 'tho', 'feel', 'like', 'thier', 'pussy', 'value']"
1,"['think', 'fat', 'bitch', 'never', 'see', 'ya', 'body', 'tl', 'got', 'nothing', 'neck', ""avi's""]"
1,"['think', 'fuckin', 'wit', 'wrong', 'niggah']"
1,"['think', 'bad', 'mood', 'munching', 'hairy', 'pussy']"
1,"['think', 'made', 'clear', 'hoes', ""ain't"", 'loyal']"
1,"['thought', 'love', 'bitch', 'core']"
1,"['thought', 'legal', 'beat', 'yo', 'hoe']"
1,"['thought', 'bros', 'hoes', 'guess', '_Ù÷Õ']"
0,"['thought', 'albino', 'tho', '_Ù÷_']"
1,"['thought', 'bitch', 'trynna', 'line', '_Ù÷©']"
1,"['titty', 'wrecked', 'ya', 'bitch']"
1,"['tld', 'hoe', '2', 'wrongs', 'dnt', 'make', 'rite', 'wanna', 'sing']"
0,"['told', 'said', 'bri', 'get', 'tweef', 'anyone', 'trash', 'goes', 'tweefs', 'like', '6', 'freshman']"
1,"['told', 'mom', 'eats', 'cereal', 'ugly', 'gon', 'say', 'rude', 'little', 'bitch', 'thought', 'let', 'bitch', 'know', '_Ù÷â']"
1,"['told', 'bitch', 'idgaf', 'benz', 'bitch']"
1,"['told', 'chick', 'tell', 'truth', 'realest', 'bitch', 'ever', 'met', 'show', 'proof']"
1,"['told', 'little', 'bitch', 'ass', 'nigga', 'look', 'like', ""i'm"", 'eat', 'gun', 'charge', ""i'll"", 'slap', 'hoe', 'ass', 'lawyer']"
1,"['told', ""y'all"", 'going', 'shit', 'u', 'pussy', 'boy']"
0,"['took', '2', 'rebel', 'vs', 'yankee', 'tests', '40', 'questions', 'accents', 'word', 'usage', 'scored', 'total', '47.5', 'rebel', 'vs', '52.5', 'yankee', 'southern', 'pa']"
0,"['traveled', 'back', 'time', 'middle-earth', 'crept', 'enemy', 'slit', ""hobbit's"", 'throat', 'reflex', 'vomited', 'trembling', 'hand']"
1,"['treat', 'bitches', 'respect']"
1,"['tried', 'calling', 'sorry', 'ass', 'cousin', '27th', 'bday', 'hoe', ""ain't"", 'answer', 'like', 'always', 'big', 'time', 'days', 'lol']"
1,"['try', 'get', 'back', 'anime', 'swear', 'every', 'show', 'revolves', 'around', 'either', 'teenage', 'girls', 'boys', 'pussy', 'talk']"
1,"['try', 'pass', 'get', 'carpool', 'passing', ""he's"", 'looking', 'like', ""i'm"", 'playing', 'game', 'waved', 'hi', 'idgaf', 'fuck', 'w', 'bitch']"
1,"['turn', 'cassey', 'nasty', 'hoe', 'rihanna', 'classy', 'hoe']"
1,"['turn', 'bitches', 'gay', 'think', 'bitches', 'fuck', 'like']"
1,"['turned', 'bet', 'awards', '10', 'seconds', 'got', 'witness', 'random', 'bitches', 'getting', 'drunk', 'd-wade', 'dancing', 'r-kelly']"
0,"['uploaded', 'video', 'goproud', 'makes', 'money', 'twinkie', 'crisis', 'free', 'market', 'spirit']"
0,"['uploaded', 'video', 'update', 'uganda', 'anti-gay', 'bill', 'freemasonry', 'anglo-american', 'influence']"
1,"['use', 'wanna', 'fuck', 'bitch', 'mo']"
0,"['used', 'chug', 'vodka', 'orange', 'juice', 'also', 'used', 'chug', 'vodka', 'gatorade', 'used', 'chug', 'vodka']"
0,"['used', 'get', 'grs', 'lot', 'tho', 'maybe', ""that's"", 'soles', 'cracked', 'much']"
0,"['used', 'picture', 'coming', 'wadi', 'fob', 'sharana', 'barrel', 'brandy']"
1,"['used', 'think', 'bitch', 'bad', 'moe']"
1,"['wake', 'every', 'morning', 'wishing', 'bitch', 'would']"
1,"['wan', 'mixtape', 'pussy', 'cinnamon', 'rolls']"
1,"['wanna', 'apologize', 'bitch', 'day', 'way', 'emotions', 'set']"
1,"['wanna', 'around', 'bitches', 'fun', '_Ù÷Â']"
1,"['wanna', ""someone's"", 'bitch', 'ass', 'boyfriend', 'right', 'head', 'playin', 'games', 'ya', 'boi']"
1,"['wanna', 'buy', 'bitch', 'every', 'bag']"
1,"['wanna', 'cut', 'hair', ""i'm"", 'busy', 'bitch']"
1,"['wanna', 'eat', 'fuck', 'u', 'talking', 'bout', 'bitch']"
1,"['wanna', 'experience', 'late', '30s', 'early', '40s', 'pussy']"
1,"['wanna', 'get', 'hoe', 'arm', 'diamond', 'coming', 'cloud', '‰÷Å', '•üè', '_ÙÕ_', '#riprick']"
0,"['wanna', 'go', 'trash', 'talk', 'concert']"
1,"['wanna', 'see', 'ass', 'clapping', 'legs', 'shaking', 'wan', 'see', 'bitch', 'get', 'head', 'fa', 'dese', 'beats']"
0,"['wanna', 'try', 'pot', 'brownies']"
0,"['want', 'oreos', 'help']"
0,"['want', 'cowboy', 'killer']"
0,"['want', 'four', 'loco', 'right', 'chug', 'go', 'straight', 'sleep']"
1,"['want', 'girl', 'whose', 'pussy', 'smells', 'like', 'tuna']"
0,"['want', 'slope', 'job', 'get', 'away', 'everything', 'two', 'weeks', 'hate', 'around', 'people', 'unless', 'friends']"
1,"['want', 'hoes', 'back']"
1,"['want', 'coon', 'ass', 'girl', 'lol']"
1,"['want', 'bitch', 'answer', 'ex', 'calling', 'dick', 'mouth']"
1,"['want', 'one', 'ae', 'yous', 'start', 'something', 'tbh', 'yous', 'aw', 'pussy', '#shame']"
0,"['want', 'cookies', 'brownies', 'ice', 'cream', '_Ù÷Ü']"
1,"['want', 'fire', 'crackers', 'baby', 'ass', 'fire', 'works', 'az', 'fire', 'crackers']"
0,"['want', 'monkey', 'bread', '_Ù÷©', '_ÙªÎ']"
0,"['want', 'monkey', 'bread']"
1,"['want', 'independent', 'soon', 'like', 'depending', 'people', 'makes', 'feel', 'like', 'bitch']"
1,"['want', 'beat', 'bitches', 'ass', 'sooo', 'bad']"
0,"['want', 'go', 'pumpkin', 'patch', 'love', 'birds', 'make', 'date', 'rest', 'us', 'uncomfortable']"
1,"['want', 'paint', 'faggot', 'paint']"
1,"['want', 'square', 'hoes']"
1,"['want', 'yo', 'bitch', 'go', 'get', 'smashed', 'er', 'let']"
1,"['huge', 'tomboy', 'like', 'barbies', 'ninja', 'turtles', 'needed', 'bitches', '#truth']"
1,"['made', 'nicca', 'young', 'nicca']"
0,"['accused', 'never', 'taking', 'full', 'front', 'face', 'shot', 'one', 'slant', 'angle', 'nothing', ':)']"
1,"['red', 'light', 'decatur', 'lake', 'mead', 'bitch', 'knew', 'happy', 'see', '_Ù÷â', 'like', 'bitch', 'finna', 'get', 'passenger', 'seat']"
1,"['bf', 'grandma', 'house', 'today', 'goin', 'old', 'albums', 'grandpa', 'naked', 'pics', 'side', 'hos', '50', '_Ù÷â', '_Ù÷©']"
1,"['damn', 'near', 'flossing', ""bitch's"", 'tampon', 'string', 'awful', 'anything', 'stopped', 'eating', 'pussy']"
1,"['eating', 'mom', 'gon', 'say', 'damn', 'calm', 'tf', 'bitch', 'calm']"
1,"['feelin', 'week', 'agooo', 'silly', 'hoe', 'silly', 'hoe', '_ÙÕø', '_ÙÕø', '‰ÏÜ']"
0,"['flying', 'slope', 'rammed', 'small', 'asian', 'boy', 'kid', 'got', 'like', 'champ', 'walked']"
1,"['getting', 'business', 'chasing', 'bitches']"
1,"['given', 'number', 'mean', 'joe', 'greene', 'high', 'school', 'never', 'tough', 'son', 'bitch', '#respect']"
1,"['gonna', 'put', 'wanna', 'eat', 'pussy', 'like', 'saiyan', 'mentions', 'savage', 'enough']"
1,"['grown', 'time', 'turned', '16', 'wit', 'grandma', 'nigguh']"
1,"['gunna', 'eat', 'pussy', ""i'm"", 'diet']"
0,"['love', 'charlie', '_Ù÷©']"
1,"['9', 'grade', 'bitch', 'said', 'something', 'went', 'momma', 'like', ""i'm"", 'adopted']"
1,"['club', 'good', 'lookin', 'bitch', '. ..', 'gold', 'teeth', 'tho', 'confused', 'smh']"
0,"['informed', 'bird', 'pheonix', 'today', 'could', 'find', 'physical', 'image', 'of.all', 'paintings.mythological', 'extinct']"
1,"['kidding', 'guys', 'hoes', 'let', 'lie', ""y'all""]"
1,"['literally', 'trappin', 'drake', 'dropped', 'take', 'bitch', 'nigga', ""that's"", 'line', 'taste', 'hennessey']"
1,"['lookin', 'like', '_Ù÷_', 'dem', 'niccas', 'told', 'dat', 'shit']"
1,"['playing', 'music', 'kitchen', 'mom', 'keeps', 'asking', 'tony', 'give', 'bitch', 'heart', 'rather', 'purse']"
1,"['smoking', 'blunt', 'outside', 'nasty', 'country', 'bitches', 'jumped', 'lake', 'naked', '_Ù÷â', '_Ù÷â', '_Ù÷â', 'lake', 'nasty', 'fuck', '_Ù÷á']"
1,"['pussy', 'back', 'lol', 'like', 'crazy']"
0,"['told', 'never', 'fold', 'never', 'sell', 'sole']"
1,"['trying', 'fuck', 'something', 'today', 'bitch', 'want', 'lie', 'talking', 'bout', 'brother', 'phone', 'lmfao', 'feel', 'played']"
1,"['bitch', 'mustash', 'year', 'half', 'wtf', 'wrong', 'itch']"
1,"['working', 'hard', 'bitch', 'today', 'deserve', 'reward']"
1,"['born', 'last', 'night', 'know', 'hoes', ""ain't"", 'right']"
1,"['born', 'last', 'night', 'know', 'hoes', ""ain't"", 'right']"
1,"['born', 'lastnight', 'know', 'theses', 'hoes', ""ain't"", 'right', '_ÙÔê']"
1,"['watched', 'one', 'bitch', 'holding', 'camera', 'said', 'yall', 'need', 'hurry', ""battery's"", 'die', 'nooo']"
1,"['well', 'fuck', 'yu', 'bitch']"
1,"['went', 'smart', 'car', 'bitch', 'smart', 'lips']"
0,"['went', 'outside', 'got', 'mad', 'bc', 'weather', 'trash']"
0,"['went', 'see', 'leave', 'movie', 'theater', 'tables', 'real', 'food', 'fun', 'ordered', 'brownie', 'dessert', ':p']"
0,"['wept', '#thurmanmunson', 'died', 'weep', '35', 'years', 'later', '#captain', '#yankees']"
1,"['beat', 'bitch', 'ass', 'tf']"
1,"['eat', 'hoes', 'alive', '_ÙÕø', '_ÙÕø', '_ÙÕø', '_Ù÷á']"
1,"['literally', 'never', 'get', 'home', 'shit', 'retarded']"
1,"['leave', 'nigga', 'bitch', '#idgt', '_Ù÷_', '_ÙÕø', '_ÙÔ_']"
1,"['wish', 'didnt', 'block', 'long', 'ago', 'calling', 'pussy', 'could', 'call', 'pussy', 'get', 'blocked', 'second', 'time']"
1,"['wish', 'could', 'go', 'dat', 'bitch', 'rt']"
1,"['wish', 'could', 'mute', 'rice', 'krispies', 'instead', 'bitches', 'snap', 'crackling', 'popping', ""ain't"", 'shit']"
1,"['wish', 'could', 'punch', '14', 'year', 'old', 'thirsty', 'bitch']"
1,"['wish', 'reason', 'buy', 'suit', 'wedding', 'clearly', 'bitches', 'dont', 'know']"
1,"['wish', 'never', 'met', 'bitch', 'bro', 'god']"
1,"['wish', 'smoked', 'could', 'hit', 'smoker', 'loser', 'hoes']"
1,"['wish', 'would', 'argue', 'nigga', 'bitch', 'imma', 'laugh', 'ya', 'ass']"
1,"['wish', 'tinder', 'would', 'quit', 'showing', 'broads', 'retarded', 'l', 'gesture', ""they're"", 'smart', 'enough', 'procreate', '#bbn']"
1,"['wish', 'young', 'thug', 'made', 'past', 'hookah', 'kept', 'garbage', 'ass', 'tyga', 'bitch']"
1,"['wish', 'bitch', 'could']"
1,"['wish', 'bitch', 'would']"
1,"['wish', 'nigguh', 'would', 'try', 'clown', 'shit', 'w', 'h']"
1,"['wish', 'alot', 'females', 'would', 'tweet', 'sucking', 'dick', 'im', 'tired', 'twitter', 'niggas', 'tweeting', 'eating', 'pussy', 'need', 'balance']"
1,"['wish', 'bitches', 'would', 'straight', 'wit', 'friends', 'tell', 'em', 'look', 'ugly', 'really', 'say', 'cute', '_Ù÷Õ', 'smh']"
1,"['wish', 'everyone', 'knew', 'faggot', 'try', 'hard', 'sketchball']"
1,"['wish', 'hoes', 'bore', 'problem', 'would', 'shop', 'hoes', 'r', 'us', 'every', 'day']"
1,"['wish', 'bitch', 'ass', 'mother', 'would', 'give', '5grand', 'for.child', 'support', 'fuckin', 'bitch']"
1,"['wish', 'brother', 'would', 'stop', 'bringing', 'dirty', 'bitches', 'house']"
1,"['wish', 'people', 'could', 'straight', 'fake', 'bitch', ""i'm"", 'fake', 'bitch', 'anyone', 'actually']"
1,"['wish', 'ppl', 'would', 'learn', 'tf', 'stay', 'business', ""i'm"", 'grown', 'ass', 'man', 'go', 'please', 'mind', 'damn', 'business', 'bitch']"
1,"['wish', 'twitter', 'stalk', 'bitch', 'button']"
1,"['wish', 'ya', 'nighas', 'stressed', 'ya', 'kids', 'like', 'ya', 'stress', 'lame', 'bitches']"
1,"['wish', 'wish', 'wish', 'wish', 'wish', 'wish', 'bitch', 'would', 'cept', 'already', 'gonna', 'handle', '_Ù÷_']"
1,"['witnessed', 'ace', 'hoe', 'soo', 'many', 'niggas', 'gardens', 'growing', '_Ù÷â', '_Ù÷â', '_Ù÷â', ""i'm"", 'talking', 'strong', 'armed', 'hoein', '_ÙÕ»']"
1,"['wnna', 'go', 'ihop', 'bitch']"
1,"['woke', 'already', 'pregnant', 'fuck', 'dat', 'bitch', '_Ù÷â']"
1,"['woke', 'bed', 'full', 'bitches', ""ain't"", 'eeen', 'fuckin']"
1,"['woke', 'bed', 'full', 'bitches', ""ain't"", 'even', 'fuckin']"
1,"['nothin', 'bitch', ""can't"", 'even', 'get', 'hard']"
1,"['say', 'many', 'bitches', 'fucked', 'might', 'say', 'many', '100s', 'touched', '_ÙÕ_', '_ÙÕ_', '_ÙÕ_']"
1,"['trust', 'bitch', '_ÙªÉ']"
0,"['wonder', 'many', 'yankee', 'fans', 'hurt', 'derek', 'jeter', 'star', 'break', 'lmao', '_Ù÷â']"
1,"['wonder', 'philly', 'fans', 'aware', 'complete', 'cunts', 'aware', 'ok']"
1,"['wonder', 'bitch', 'dead', 'yet']"
1,"['wonder', ""there's"", 'ever', 'day', 'sisters', 'life', 'ever', 'complete', 'utter', 'bitch', 'saves', 'special']"
1,"['wonder', 'twitter', 'didnt', 'allow', 'pictures', ""avi's"", 'many', 'followers', 'yall', 'would', 'really', 'cus', 'yall', 'bitches', 'dont', 'talkin', 'bout', 'shit', '_Ù÷â']"
1,"['wonder', 'twerking', 'dies', 'hoes', 'became', 'world', 'star', 'famous', 'lives', 'like', '#wherearetheynow']"
1,"['wonder', 'bitches', 'got']"
1,"['wonder', 'wrote', 'blog', 'either', 'hoe', 'dat', 'let', 'niggas', 'beat', 'avail', 'bitch', 'nigga', 'hoe', 'let', 'em', 'beat']"
0,"['would', 'bitch', 'weather', 'bipolar', ""i'm"", 'gonna', 'appreciate', 'nice', 'instead']"
1,"['would', 'call', 'bitch', ""that's"", 'frowned', 'upon']"
1,"['would', 'commit', 'rest', 'gay', 'life', 'complete', '100', 'submissive', 'bottom', 'could', 'zac', ""efron's"", 'bitch', '#noshame', '#gayboyproblems']"
1,"['would', 'def', 'call', 'dwight', 'cradle', 'robbing', 'faggot', 'kobe']"
0,"['would', 'describe', 'work', 'blaxican']"
1,"['would', 'leave', 'crib', 'go', 'somewhere', ""i'm"", 'pretty', 'sure', ""i'll"", 'die', 'cause', 'bitch', 'ass', 'car', 'sliding', 'everywhere']"
0,"['would', 'like', 'test', 'see', 'long', 'tongue', 'really', 'lady', 'eggplant', 'emoji']"
1,"['would', 'love', 'give', 'bitch', 'act', 'right', 'juice', 'lol']"
1,"['would', 'love', 'hit', 'jig', 'fucking', 'life']"
1,"['would', 'never', 'fight', 'nigga', 'vagina', ""that's"", 'hoes', 'lmao']"
1,"['would', 'never', 'hit', 'woman', 'would', 'slap', 'hoe']"
1,"['would', 'probably', 'still', 'feel', 'bad', 'bitch']"
0,"['would', 'went', 'ref', 'hell', 'post', 'game', 'interview', 'saying', 'called', 'sad', 'trash']"
1,"['acting', 'like', 'crazy', 'bitch', 'told', 'hell', 'goes', 'head']"
1,"['fuk', 'lot', 'u', 'bitches', '#realtalk']"
1,"['last', 'prison', 'bitches', 'would', 'eat', 'alive']"
1,"['want', 'girl', 'showing', 'goodies', 'every', 'niggah', '_Ù÷Õ', '‰ÏÜ']"
1,"['mother', 'fuckin', '#ugly', '#badguy', '#bitches', '#eliwallach', 'type', 'shit', '#breakingbad', 'joke', '#noose', 'rigs', '#leevancleef', '#sports']"
1,"['•À_', 'tough', 'ambitious', 'know', 'exactly', 'want', 'makes', 'bitch', 'okay']"
1,"['gladly', 'victim', 'rt', 'im', 'felon', 'rt', 'bitch', '200lbs', 'riding', 'ur', 'face', 'attempted', 'murder', '_Ù÷Ç', '_Ù÷Ç']"
1,"['logging', 'rt', 'ah', 'man', 'rt', 'bartenders', 'sellin', 'pussy', 'thought', 'strippers', 'sold', 'pussy']"
1,"[""i''d"", 'put', 'bullet', 'bitch']"
0,"[""i'd"", 'best', 'owning', 'bird', 'could', 'teach', 'funniest', 'things', 'say']"
0,"[""i'd"", 'anything', 'oreo', 'vanilla', 'bean', 'drink', 'dunkin', 'chocolate', 'chip', 'muffin', ""i'm"", 'starving', 'sounds', 'good']"
